word,reason,lemma,pos,source,context
Lebensmittel,possible_proper_noun,lebensmittel,PROPN,trans.pdf,sammeln sie bauen Lebensmittel an und kochen...
Nutztiere,possible_proper_noun,nutztiere,PROPN,trans.pdf,Ressourcenkreisläufe zu schaffen Nutztiere sind nämlich nicht...
Natur,possible_proper_noun,natur,PROPN,trans.pdf,unheimliche Zukunftsbild einer Natur die dem selbstzerstörerischen...
Funktionen,possible_proper_noun,funktionen,PROPN,trans.pdf,und noch weitere Funktionen erfüllen die die...
Pflanzen,possible_proper_noun,pflanzen,PROPN,trans.pdf,gefährdete Tiere und Pflanzen können nur auf...
Weiden,possible_proper_noun,weiden,PROPN,trans.pdf,können nur auf Weiden und Wiesen überleben...
Extensiv,possible_proper_noun,extensiv,PROPN,trans.pdf,und Wiesen überleben Extensiv bewirtschaftete Weiden und...
Weiden,possible_proper_noun,weiden,PROPN,trans.pdf,können nur auf Weiden und Wiesen überleben...
Europa,possible_proper_noun,europa,PROPN,trans.pdf,Wiesen zählen in Europa zu den artenreichsten...
Landschaftstypen,possible_proper_noun,landschaftstypen,PROPN,trans.pdf,zu den artenreichsten Landschaftstypen Zudem speichern sie...
Kohlenstoff,possible_proper_noun,kohlenstoff,PROPN,trans.pdf,sie deutlich mehr Kohlenstoff und Wasser als...
Acker,possible_proper_noun,acker,PROPN,trans.pdf,als ein herkömmlicher Acker Mit den Gräsern...
Mensch,possible_proper_noun,mensch,PROPN,trans.pdf,Ernährungsempfeh lungen Jeder Mensch braucht stattdessen ganz...
Nutztiere,possible_proper_noun,nutztiere,PROPN,trans.pdf,Ressourcenkreisläufe zu schaffen Nutztiere sind nämlich nicht...
Lebensmitteln,possible_proper_noun,lebensmitteln,PROPN,trans.pdf,Umweltbilanz von tierischen Lebensmitteln im Vergleich zu...
Vergleich,possible_proper_noun,vergleich,PROPN,trans.pdf,tierischen Lebensmitteln im Vergleich zu pflanzlichem Essen...
Eier,possible_proper_noun,eier,PROPN,trans.pdf,sie Milch geben Eier legen oder als...
Steak,possible_proper_noun,steak,PROPN,trans.pdf,legen oder als Steak auf dem Teller...
Futter,possible_proper_noun,futter,PROPN,trans.pdf,Teller landen Dieses Futter muss irgendwo herkommen...
Pflege,possible_proper_noun,pflege,PROPN,trans.pdf,Dün ger und Pflege Daten zeigen dass...
Ackerlands,possible_proper_noun,ackerlands,PROPN,trans.pdf,des weltweit verfügbaren Ackerlands für den Anbau...
Tierfutter,possible_proper_noun,tierfutter,PROPN,trans.pdf,den Anbau von Tierfutter verbraucht wird und...
Nah,possible_proper_noun,nah,PROPN,trans.pdf,und Hülsenfrüchte fehlen Nah rungsmitteln also die...
Mensch,possible_proper_noun,mensch,PROPN,trans.pdf,Ernährungsempfeh lungen Jeder Mensch braucht stattdessen ganz...
Bedarf,possible_proper_noun,bedarf,PROPN,trans.pdf,um den weltweiten Bedarf zu decken bspw...
Brasilien,possible_proper_noun,brasilien,PROPN,trans.pdf,decken bspw in Brasilien Urwälder abgeholzt Insgesamt...
Treibhausgasemissionen,possible_proper_noun,treibhausgasemissionen,PROPN,trans.pdf,die Hälfte aller Treibhausgasemissionen in der Landwirtschaft...
Japan,possible_proper_noun,japan,PROPN,trans.pdf,wie Südkorea und Japan Dort werden Essensreste...
Essensreste,possible_proper_noun,essensreste,PROPN,trans.pdf,Japan Dort werden Essensreste und Lebensmit telabfälle...
Lebensmit,possible_proper_noun,lebensmit,PROPN,trans.pdf,werden Essensreste und Lebensmit telabfälle von Restaurants...
Restaurants,possible_proper_noun,restaurants,PROPN,trans.pdf,Lebensmit telabfälle von Restaurants Kantinen Großveranstaltungen und...
Kantinen,possible_proper_noun,kantinen,PROPN,trans.pdf,telabfälle von Restaurants Kantinen Großveranstaltungen und Haushalten...
Haushalten,possible_proper_noun,haushalten,PROPN,trans.pdf,Kantinen Großveranstaltungen und Haushalten systematisch gesammelt um...
Tierfutter,possible_proper_noun,tierfutter,PROPN,trans.pdf,den Anbau von Tierfutter verbraucht wird und...
Jahren,possible_proper_noun,jahren,PROPN,trans.pdf,in zwei drei Jahren noch Oder sitzt...
Drittel,possible_proper_noun,drittel,PROPN,trans.pdf,mehr als zwei Drittel stuften das eigene...
Tierfutterauf,possible_proper_noun,tierfutterauf,PROPN,trans.pdf,Drittel der globalen Tierfutterauf nahme durch Abfälle...
Reste,possible_proper_noun,reste,PROPN,trans.pdf,durch Abfälle und Reste aus der Lebensmittelindustrie...
Wissenschaftler,possible_proper_noun,wissenschaftler,PROPN,trans.pdf,Künstler und namhafte Wissenschaftler über alle möglichen...
Mensch,possible_proper_noun,mensch,PROPN,trans.pdf,Ernährungsempfeh lungen Jeder Mensch braucht stattdessen ganz...
Lebensmittelresten,possible_proper_noun,lebensmittelresten,PROPN,trans.pdf,nur noch mit Lebensmittelresten und Gräsern füttern...
Nutztiere,possible_proper_noun,nutztiere,PROPN,trans.pdf,Ressourcenkreisläufe zu schaffen Nutztiere sind nämlich nicht...
Rinder,possible_proper_noun,rinder,PROPN,trans.pdf,klimaschädlich sind sind Rinder Bei ihrer Verdauung...
Verdauung,possible_proper_noun,verdauung,PROPN,trans.pdf,Rinder Bei ihrer Verdauung entsteht nämlich viel...
Weidehaltung,possible_proper_noun,weidehaltung,PROPN,trans.pdf,besser gar keine Weidehaltung mehr Nicht unbedingt...
Methan,possible_proper_noun,methan,PROPN,trans.pdf,mehr Nicht unbedingt Methan ist zwar ein...
Jahrhunderte,possible_proper_noun,jahrhunderte,PROPN,trans.pdf,Kohlendioxid-Moleküle dort über Jahrhunderte bleiben sich anreichern...
Prozesse,possible_proper_noun,prozesse,PROPN,trans.pdf,hier auch unbewusste Prozesse und Lernvorgänge eine...
Jahren,possible_proper_noun,jahren,PROPN,trans.pdf,in zwei drei Jahren noch Oder sitzt...
Rinderhaltung,possible_proper_noun,rinderhaltung,PROPN,trans.pdf,ab Das bedeutet Rinderhaltung auf stark reduziertem...
Nutz,possible_proper_noun,nutz,PROPN,trans.pdf,sein Die allermeisten Nutz FaD galrevlaizepS sixarP...
FaD,possible_proper_noun,fad,PROPN,trans.pdf,von Georgina Lymperopoulou FaD galrevlaizepS sixarP Werkstatt...
Transkriptionen,possible_proper_noun,transkriptionen,PROPN,trans.pdf,Liaropoulou Georgina Lymperopoulou Transkriptionen ohne Lösungen Praxis...
Erde,possible_proper_noun,erde,PROPN,trans.pdf,selbst und unsere Erde ist und wie...
Mensch,possible_proper_noun,mensch,PROPN,trans.pdf,Ernährungsempfeh lungen Jeder Mensch braucht stattdessen ganz...
Eier,possible_proper_noun,eier,PROPN,trans.pdf,sie Milch geben Eier legen oder als...
Wolle,possible_proper_noun,wolle,PROPN,trans.pdf,trinken oder ihre Wolle nutzen möchte Das...
Ende,possible_proper_noun,ende,PROPN,trans.pdf,Ring also am Ende im Jahr wird...
Millionen,possible_proper_noun,millionen,PROPN,trans.pdf,ein Gehirn mit Millionen Neuronen und eine...
Schwei,possible_proper_noun,schwei,PROPN,trans.pdf,von Millionen Kühen Schwei nen Hühnern Schafen...
Schafen,possible_proper_noun,schafen,PROPN,trans.pdf,Schwei nen Hühnern Schafen und Ziegen überflüssig...
Ziegen,possible_proper_noun,ziegen,PROPN,trans.pdf,Hühnern Schafen und Ziegen überflüssig machen Ob...
Vortrags,possible_proper_noun,vortrags,PROPN,trans.pdf,zum Schluss meines Vortrags und hoffe er...
HÖRTEXT,abbreviation,hörtext,NOUN,trans.pdf,Test Teil S HÖRTEXT Liebe Hörerinnen und...
Ausgabe,possible_proper_noun,ausgabe,PROPN,trans.pdf,willkommen zur neuen Ausgabe unseres Podcasts Die...
Thema,possible_proper_noun,thema,PROPN,trans.pdf,ist immer wieder Thema Das Drama war...
Seminare,possible_proper_noun,seminare,PROPN,trans.pdf,Ihnen drei interessante Seminare zum Thema Management...
Thema,possible_proper_noun,thema,PROPN,trans.pdf,ist immer wieder Thema Das Drama war...
Verantwortung,possible_proper_noun,verantwortung,PROPN,trans.pdf,dass er seine Verantwortung für das Tier...
Meetings,possible_proper_noun,meetings,PROPN,trans.pdf,zu Höchstleistungen führen Meetings moderieren und Ergebnisse...
Ergebnisse,possible_proper_noun,ergebnisse,PROPN,trans.pdf,suchspersonen Die veröffentlichten Ergebnisse zeigen dass späte...
Teams,possible_proper_noun,teams,PROPN,trans.pdf,Zudem sind in Teams Konzepte zu komplexen...
Konzepte,possible_proper_noun,konzepte,PROPN,trans.pdf,sind in Teams Konzepte zu komplexen Sachverhalten...
Sachverhalten,possible_proper_noun,sachverhalten,PROPN,trans.pdf,Konzepte zu komplexen Sachverhalten zu erarbeiten und...
Entscheidungen,possible_proper_noun,entscheidungen,PROPN,trans.pdf,der Mitarbeiter in Entscheidungen sind eminent wichtig...
Teams,possible_proper_noun,teams,PROPN,trans.pdf,Zudem sind in Teams Konzepte zu komplexen...
Charaktere,possible_proper_noun,charaktere,PROPN,trans.pdf,um durchweg unterschiedliche Charaktere die Zusammenhänge sichtbar...
Leute,possible_proper_noun,leute,PROPN,trans.pdf,sind die jungen Leute genauso schnell weg...
Aufgaben,possible_proper_noun,aufgaben,PROPN,trans.pdf,ihre wesentlichen zukünftigen Aufgaben sein werden nach...
Teams,possible_proper_noun,teams,PROPN,trans.pdf,Zudem sind in Teams Konzepte zu komplexen...
Werkzeugen,possible_proper_noun,werkzeugen,PROPN,trans.pdf,Vernunft greifen nach Werkzeugen schaffen Kunstwerke bilden...
Nachwuchs,possible_proper_noun,nachwuchs,PROPN,trans.pdf,Eltern befürchten ihren Nachwuchs zu überfordern Meisel...
Anleitung,possible_proper_noun,anleitung,PROPN,trans.pdf,wo man unter Anleitung Rollenspiele machen muss...
Experten,possible_proper_noun,experten,PROPN,trans.pdf,eine Reihe von Experten die der Forderung...
Feedback,possible_proper_noun,feedback,PROPN,trans.pdf,einem Jahresgespräch wird Feedback gegeben Feedback sagt...
Vorschlag,possible_proper_noun,vorschlag,PROPN,trans.pdf,angehen Unser zweiter Vorschlag richtet sich sowohl...
Unterneh,possible_proper_noun,unterneh,PROPN,trans.pdf,an erfahrenere Führungskräfte Unterneh men können nur...
Schlagwort,possible_proper_noun,schlagwort,PROPN,trans.pdf,sich entsprechend anpassen Schlagwort Agilität Das bedeutet...
Prinzipien,possible_proper_noun,prinzipien,PROPN,trans.pdf,sich durch drei Prinzipien aus Erstens soll...
Methoden,possible_proper_noun,methoden,PROPN,trans.pdf,agile Prinzipien und Methoden brauchen denn altbewährte...
Konzepte,possible_proper_noun,konzepte,PROPN,trans.pdf,sind in Teams Konzepte zu komplexen Sachverhalten...
Organisation,possible_proper_noun,organisation,PROPN,trans.pdf,zu einer agileren Organisation entwickeln möchte muss...
Anforderungen,possible_proper_noun,anforderungen,PROPN,trans.pdf,vom Anspruch allen Anforderungen an moderne Mutterschaft...
Technik,possible_proper_noun,technik,PROPN,trans.pdf,Titel Mithilfe modernster Technik und mit atemberaubenden...
Potenziale,possible_proper_noun,potenziale,PROPN,trans.pdf,Beispiel Stärken und Potenziale jeder Mitarbeiterin und...
Mitarbeiterin,possible_proper_noun,mitarbeiterin,PROPN,trans.pdf,und Potenziale jeder Mitarbeiterin und jedes Mitarbeiters...
Mitarbeiters,possible_proper_noun,mitarbeiters,PROPN,trans.pdf,Mitarbeiterin und jedes Mitarbeiters Wie gelingt es...
Personen,possible_proper_noun,personen,PROPN,trans.pdf,DaF Werkstatt Transkriptionen Personen vorgestellt auf deren...
Eigeninitiative,possible_proper_noun,eigeninitiative,PROPN,trans.pdf,eingebunden sind aus Eigeninitiative Verantwortung übernehmen Wie...
Verantwortung,possible_proper_noun,verantwortung,PROPN,trans.pdf,dass er seine Verantwortung für das Tier...
Beispielen,possible_proper_noun,beispielen,PROPN,trans.pdf,kritischen Gespräch Mit Beispielen aus der Geschichte...
Unterneh,possible_proper_noun,unterneh,PROPN,trans.pdf,an erfahrenere Führungskräfte Unterneh men können nur...
Vorschlag,possible_proper_noun,vorschlag,PROPN,trans.pdf,angehen Unser zweiter Vorschlag richtet sich sowohl...
Dienstleistungen,possible_proper_noun,dienstleistungen,PROPN,trans.pdf,denn Produkte und Dienstleistungen werden durch intensive...
Zusammenarbeit,possible_proper_noun,zusammenarbeit,PROPN,trans.pdf,die welt weite Zusammenarbeit von Kulturinstitutionen zu...
Wechselwirkung,possible_proper_noun,wechselwirkung,PROPN,trans.pdf,intensive Zusammenarbeit und Wechselwirkung entwickelt und gefördert...
Kommunikation,possible_proper_noun,kommunikation,PROPN,trans.pdf,steckt gute zwischenmenschliche Kommunikation und konstruktiver Umgang...
Kritik,possible_proper_noun,kritik,PROPN,trans.pdf,konstruktiver Umgang mit Kritik und Interessenskonflikten Durch...
Interessenskonflikten,possible_proper_noun,interessenskonflikten,PROPN,trans.pdf,mit Kritik und Interessenskonflikten Durch hohe Konfliktlösungskompetenz...
Konflikte,possible_proper_noun,konflikte,PROPN,trans.pdf,Konfliktlösungskompetenz nimmt man Konflikte bereits bei den...
Unerwartete,possible_proper_noun,unerwartete,PROPN,trans.pdf,und lösungsorientiert bearbeiten Unerwartete Herausforde rungen die...
Herausforde,possible_proper_noun,herausforde,PROPN,trans.pdf,lösungsorientiert bearbeiten Unerwartete Herausforde rungen die häufig...
Konflikten,possible_proper_noun,konflikten,PROPN,trans.pdf,die häufig zu Konflikten führen sind nämlich...
Seltenheit,possible_proper_noun,seltenheit,PROPN,trans.pdf,sind nämlich keine Seltenheit Um auch in...
Ausnahmesi,possible_proper_noun,ausnahmesi,PROPN,trans.pdf,auch in solchen Ausnahmesi tuationen handlungsfähig zu...
Konflikte,possible_proper_noun,konflikte,PROPN,trans.pdf,Konfliktlösungskompetenz nimmt man Konflikte bereits bei den...
Konfliktkompetenz,possible_proper_noun,konfliktkompetenz,PROPN,trans.pdf,und die eigene Konfliktkompetenz zu stärken In...
Erstes,possible_proper_noun,erstes,PROPN,trans.pdf,man sich als Erstes klar zu welchem...
Konflikttyp,possible_proper_noun,konflikttyp,PROPN,trans.pdf,klar zu welchem Konflikttyp Praxis Spezialverlag DaF...
Spezialverlag,possible_proper_noun,spezialverlag,PROPN,trans.pdf,Lehrbuch Werkstatt Praxis Spezialverlag DaF Werkstatt Test...
DaF,possible_proper_noun,daf,PROPN,trans.pdf,Werkstatt Praxis Spezialverlag DaF Werkstatt Test Lesen...
Transkriptionen,possible_proper_noun,transkriptionen,PROPN,trans.pdf,Liaropoulou Georgina Lymperopoulou Transkriptionen ohne Lösungen Praxis...
Stressmuster,possible_proper_noun,stressmuster,PROPN,trans.pdf,und in welches Stressmuster man in Krisensituationen...
Krisensituationen,possible_proper_noun,krisensituationen,PROPN,trans.pdf,Stressmuster man in Krisensituationen fällt Durch das...
Auftreten,possible_proper_noun,auftreten,PROPN,trans.pdf,somit ein sicheres Auftreten in wichtigen Geschäftssituationen...
Vorgesetzten,possible_proper_noun,vorgesetzten,PROPN,trans.pdf,erwarten von ihren Vorgesetzten motiviert zu werden...
Kollegen,possible_proper_noun,kollegen,PROPN,trans.pdf,auf mit Vorgesetzten Kollegen Kunden und Ge...
Kunden,possible_proper_noun,kunden,PROPN,trans.pdf,zum Besseren verändern Kunden zufriedenstellen Patienten gesund...
Berufsalltags,possible_proper_noun,berufsalltags,PROPN,trans.pdf,wichtige Gesprächssituationen seines Berufsalltags systematisch vorzubereiten un...
Ende,possible_proper_noun,ende,PROPN,trans.pdf,Ring also am Ende im Jahr wird...
Sendung,possible_proper_noun,sendung,PROPN,trans.pdf,am Ende unserer Sendung angelangt Auf Wiederhören...
Ausgabe,possible_proper_noun,ausgabe,PROPN,trans.pdf,willkommen zur neuen Ausgabe unseres Podcasts Die...
Thema,possible_proper_noun,thema,PROPN,trans.pdf,ist immer wieder Thema Das Drama war...
HÖRTEXT,abbreviation,hörtext,NOUN,trans.pdf,Test Teil S HÖRTEXT Liebe Hörerinnen und...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Herzlich,possible_proper_noun,herzlich,PROPN,trans.pdf,S HÖRTEXT Moderatorin Herzlich willkommen zu unserer...
Ausgabe,possible_proper_noun,ausgabe,PROPN,trans.pdf,willkommen zur neuen Ausgabe unseres Podcasts Die...
Technik,possible_proper_noun,technik,PROPN,trans.pdf,Titel Mithilfe modernster Technik und mit atemberaubenden...
Thema,possible_proper_noun,thema,PROPN,trans.pdf,ist immer wieder Thema Das Drama war...
Kenza,possible_proper_noun,kenza,PROPN,trans.pdf,wir die Robotik-Expertin Kenza Ait Si Abbou...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Kenza,possible_proper_noun,kenza,PROPN,trans.pdf,wir die Robotik-Expertin Kenza Ait Si Abbou...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Maschinen,possible_proper_noun,maschinen,PROPN,trans.pdf,die Fähigkeit von Maschinen die Emotionen von...
Maschinen,possible_proper_noun,maschinen,PROPN,trans.pdf,die Fähigkeit von Maschinen die Emotionen von...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Emo,possible_proper_noun,emo,PROPN,trans.pdf,Begriffe Gefühle und Emo tionen die umgangssprachlich...
Synonyme,possible_proper_noun,synonyme,PROPN,trans.pdf,fälschlicherweise oft als Synonyme verwendet wer den...
Komponen,possible_proper_noun,komponen,PROPN,trans.pdf,einer Veränderung verschiedener Komponen ten einhergehen Neben...
Erlebniskomponente,possible_proper_noun,erlebniskomponente,PROPN,trans.pdf,Neben der subjektiven Erlebniskomponente dem Gefühl treten...
Reaktionen,possible_proper_noun,reaktionen,PROPN,trans.pdf,meisten der unterschiedlichen Reaktionen die ich vorhin...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Maschinen,possible_proper_noun,maschinen,PROPN,trans.pdf,die Fähigkeit von Maschinen die Emotionen von...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Maschinen,possible_proper_noun,maschinen,PROPN,trans.pdf,die Fähigkeit von Maschinen die Emotionen von...
Inhalte,possible_proper_noun,inhalte,PROPN,trans.pdf,Maschinen können emotionale Inhalte erkennen interpretieren und...
Maschinen,possible_proper_noun,maschinen,PROPN,trans.pdf,die Fähigkeit von Maschinen die Emotionen von...
Messmethoden,possible_proper_noun,messmethoden,PROPN,trans.pdf,wenn sie verschiedene Messmethoden kombinieren Wenn ich...
Gesichtsausdruck,possible_proper_noun,gesichtsausdruck,PROPN,trans.pdf,kann ich meinen Gesichtsausdruck kontrollieren Dann fällt...
Sensoren,possible_proper_noun,sensoren,PROPN,trans.pdf,der mithilfe von Sensoren gleichzeitig meine Herzfrequenz...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Roboter,possible_proper_noun,roboter,PROPN,trans.pdf,gerätselt ob auch Roboter so etwas wie...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Organismus,possible_proper_noun,organismus,PROPN,trans.pdf,es einen lebenden Organismus Je besser ein...
Durst,possible_proper_noun,durst,PROPN,trans.pdf,Gefühle die Hunger Durst oder Fortpflanzung betreffen...
Leere,possible_proper_noun,leere,PROPN,trans.pdf,Überlebenschancen Wenn ich Leere im Magen spüre...
Nahrung,possible_proper_noun,nahrung,PROPN,trans.pdf,wie ein Körper Nahrung aufnimmt und verarbeitet...
Roboter,possible_proper_noun,roboter,PROPN,trans.pdf,gerätselt ob auch Roboter so etwas wie...
Organismus,possible_proper_noun,organismus,PROPN,trans.pdf,es einen lebenden Organismus Je besser ein...
FaD,possible_proper_noun,fad,PROPN,trans.pdf,von Georgina Lymperopoulou FaD galrevlaizepS sixarP Werkstatt...
Transkriptionen,possible_proper_noun,transkriptionen,PROPN,trans.pdf,Liaropoulou Georgina Lymperopoulou Transkriptionen ohne Lösungen Praxis...
Lebenserhalt,possible_proper_noun,lebenserhalt,PROPN,trans.pdf,demnach auch keinen Lebenserhalt anstreben Für ihn...
Strom,possible_proper_noun,strom,PROPN,trans.pdf,Für ihn sind Strom und ein Betriebssystem...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Maschinen,possible_proper_noun,maschinen,PROPN,trans.pdf,die Fähigkeit von Maschinen die Emotionen von...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Programmen,possible_proper_noun,programmen,PROPN,trans.pdf,Si Abbou Mit Programmen wie ChatGPT kann...
ChatGPT,possible_proper_noun,chatgpt,PROPN,trans.pdf,Mit Programmen wie ChatGPT kann man Dialoge...
Dialoge,possible_proper_noun,dialoge,PROPN,trans.pdf,ChatGPT kann man Dialoge führen die sich...
Texte,possible_proper_noun,texte,PROPN,trans.pdf,ein Computer solche Texte produziert Daraus entsteht...
Neurowis,possible_proper_noun,neurowis,PROPN,trans.pdf,heute beschäftigen sich Neurowis senschaftler innen mit...
Programmierer,possible_proper_noun,programmierer,PROPN,trans.pdf,Lage sind werden Programmierer innen es nicht...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Potenzial,possible_proper_noun,potenzial,PROPN,trans.pdf,von Fernsehnachrichten viel Potenzial zum Wachsen und...
Technologien,possible_proper_noun,technologien,PROPN,trans.pdf,Subventionen für klimaschädliche Technologien einstellen dafür aber...
Chancen,possible_proper_noun,chancen,PROPN,trans.pdf,die damit verbundenen Chancen und Risiken kennen...
Risiken,possible_proper_noun,risiken,PROPN,trans.pdf,verbundenen Chancen und Risiken kennen Moderatorin Besteht...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Ethik,possible_proper_noun,ethik,PROPN,trans.pdf,Ait Si Abbou Ethik und Moral sind...
Vorstellungen,possible_proper_noun,vorstellungen,PROPN,trans.pdf,Übereinstimmung mit moralischen Vorstellungen urteilen kann müsste...
Standardmoral,possible_proper_noun,standardmoral,PROPN,trans.pdf,ei ne allgemeingültige Standardmoral entwickeln und in...
Regeln,possible_proper_noun,regeln,PROPN,trans.pdf,heute beschreiben welche Regeln für die Produktwerbung...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Anwendungsbe,possible_proper_noun,anwendungsbe,PROPN,trans.pdf,ein paar konkrete Anwendungsbe reiche nennen Ait...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
Kundenservice,possible_proper_noun,kundenservice,PROPN,trans.pdf,Si Abbou Im Kundenservice ist es z...
Autos,possible_proper_noun,autos,PROPN,trans.pdf,zu reagieren In Autos können digitale Assistenten...
Assistenten,possible_proper_noun,assistenten,PROPN,trans.pdf,Autos können digitale Assistenten anhand der Mimik...
Pflegebereich,possible_proper_noun,pflegebereich,PROPN,trans.pdf,ist Auch im Pflegebereich können Roboter mit...
Roboter,possible_proper_noun,roboter,PROPN,trans.pdf,gerätselt ob auch Roboter so etwas wie...
Studien,possible_proper_noun,studien,PROPN,trans.pdf,hochgestochen zwanglos soziologische Studien Pl der Soziologe...
Patienten,possible_proper_noun,patienten,PROPN,trans.pdf,verändern Kunden zufriedenstellen Patienten gesund ma chen...
Erlebnis,possible_proper_noun,erlebnis,PROPN,trans.pdf,es ein angenehmeres Erlebnis mit einem Roboter...
Roboter,possible_proper_noun,roboter,PROPN,trans.pdf,gerätselt ob auch Roboter so etwas wie...
Karten,possible_proper_noun,karten,PROPN,trans.pdf,mit einem Roboter Karten zu spielen als...
Spielpartner,possible_proper_noun,spielpartner,PROPN,trans.pdf,gar kei nen Spielpartner zu haben Moderatorin...
Moderatorin,possible_proper_noun,moderatorin,PROPN,trans.pdf,Teil S HÖRTEXT Moderatorin Herzlich willkommen zu...
Frau,possible_proper_noun,frau,PROPN,trans.pdf,zu einer jungen Frau entwickelt verschmilzt sie...
Ait,possible_proper_noun,ait,PROPN,trans.pdf,die Robotik-Expertin Kenza Ait Si Abbou eingeladen...
Abbou,possible_proper_noun,abbou,PROPN,trans.pdf,Kenza Ait Si Abbou eingeladen Kenza Ait...
HÖRTEXT,abbreviation,hörtext,NOUN,trans.pdf,Test Teil S HÖRTEXT Liebe Hörerinnen und...
Moderator,possible_proper_noun,moderator,PROPN,trans.pdf,Teil S HÖRTEXT Moderator Guten Abend liebe...
Thema,possible_proper_noun,thema,PROPN,trans.pdf,ist immer wieder Thema Das Drama war...
Unterrichtsreform,possible_proper_noun,unterrichtsreform,PROPN,trans.pdf,was die vieldiskutierte Unterrichtsreform an unseren Schulen...
Schulen,possible_proper_noun,schulen,PROPN,trans.pdf,und Geschichtsunterrichts an Schulen zu werden wo...
Studio,possible_proper_noun,studio,PROPN,trans.pdf,begrüße ich im Studio Herrn Reinhard K...
Frau,possible_proper_noun,frau,PROPN,trans.pdf,zu einer jungen Frau entwickelt verschmilzt sie...
Evelyn,possible_proper_noun,evelyn,PROPN,trans.pdf,sind Frau Dr Evelyn Herold Leiterin der...
Herold,possible_proper_noun,herold,PROPN,trans.pdf,Frau Dr Evelyn Herold Leiterin der Päda...
Leiterin,possible_proper_noun,leiterin,PROPN,trans.pdf,Schmidt Zukunftsforscherin und Leiterin des Instituts für...
Hochschule,possible_proper_noun,hochschule,PROPN,trans.pdf,der Päda gogischen Hochschule in Freiburg und...
Freiburg,possible_proper_noun,freiburg,PROPN,trans.pdf,gogischen Hochschule in Freiburg und Herr Eduard...
Herr,possible_proper_noun,herr,PROPN,trans.pdf,Autor und Philosoph Herr Sprenger Guten Tag...
